num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S002275,22/01/2024,12:15:00,"AUTOV. M-30, 12RJ79",12RJ79,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Motocicleta > 125cc,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,441979.669,4470605.637,False,False
2024S002276,22/01/2024,12:50:00,PASEO. PRADO / PLAZA. CIBELES,2,1,CENTRO,Atropello a persona,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441146.886,4474480.679,False,True
2024S002276,22/01/2024,12:50:00,PASEO. PRADO / PLAZA. CIBELES,2,1,CENTRO,Atropello a persona,Despejado,Turismo,Peatón,De 40 a 44 años,Mujer,3,Ingreso superior a 24 horas,441146.886,4474480.679,False,False
2024S002278,21/01/2024,21:50:00,"AUTOV. M-30, 02XC00",02XC00,15,CIUDAD LINEAL,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,443272.983,4479825.558,False,False
2024S002278,21/01/2024,21:50:00,"AUTOV. M-30, 02XC00",02XC00,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,14,Sin asistencia sanitaria,443272.983,4479825.558,False,False
2024S002279,22/01/2024,14:35:00,"CALL. ANTONIO TOLEDANO, 4",4,4,SALAMANCA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,443432.374,4475271.513,False,False
2024S002279,22/01/2024,14:35:00,"CALL. ANTONIO TOLEDANO, 4",4,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,443432.374,4475271.513,False,False
2024S002280,22/01/2024,15:28:00,CALL. BERNARDINO OBREGON / CALL. JUAN SEBASTIAN ELCANO,15,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,440582.526,4472878.957,False,False
2024S002280,22/01/2024,15:28:00,CALL. BERNARDINO OBREGON / CALL. JUAN SEBASTIAN ELCANO,15,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440582.526,4472878.957,False,False
2024S002282,22/01/2024,16:40:00,AVDA. RAFAELA YBARRA / CALL. PARQUE DE LA PALOMA,75,12,USERA,Caída,Despejado,Autobús,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,439567.701,4470008.974,False,False
2024S002282,22/01/2024,16:40:00,AVDA. RAFAELA YBARRA / CALL. PARQUE DE LA PALOMA,75,12,USERA,Caída,Despejado,Autobús,Pasajero,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,439567.701,4470008.974,False,False
2024S002282,22/01/2024,16:40:00,AVDA. RAFAELA YBARRA / CALL. PARQUE DE LA PALOMA,75,12,USERA,Caída,Despejado,Autobús,Pasajero,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,439567.701,4470008.974,False,False
2024S002282,22/01/2024,16:40:00,AVDA. RAFAELA YBARRA / CALL. PARQUE DE LA PALOMA,75,12,USERA,Caída,Despejado,Autobús,Pasajero,De 6 a 9 años,Hombre,2,Ingreso inferior o igual a 24 horas,439567.701,4470008.974,False,False
2024S002282,22/01/2024,16:40:00,AVDA. RAFAELA YBARRA / CALL. PARQUE DE LA PALOMA,75,12,USERA,Caída,Despejado,Autobús,Pasajero,Menor de 5 años,Hombre,2,Ingreso inferior o igual a 24 horas,439567.701,4470008.974,False,False
2024S002282,22/01/2024,16:40:00,AVDA. RAFAELA YBARRA / CALL. PARQUE DE LA PALOMA,75,12,USERA,Caída,Despejado,Autobús,Peatón,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,439567.701,4470008.974,False,False
2024S002284,22/01/2024,17:03:00,CALL. JUAN IGNACIO LUCA DE TENA / CALL. ALEGRIA DE ORIA,6,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446116.292,4477585.29,False,False
2024S002285,22/01/2024,16:20:00,"AVDA. PABLO NERUDA, 3",3,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,,Conductor,,,,,445610.102,4471569.796,False,False
2024S002285,22/01/2024,16:20:00,"AVDA. PABLO NERUDA, 3",3,13,PUENTE DE VALLECAS,Atropello a persona,Despejado,,Peatón,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,445610.102,4471569.796,False,False
2024S002286,22/01/2024,17:15:00,CALL. OFELIA NIETO / CALL. VILLAAMIL,75,9,MONCLOA-ARAVACA,Alcance,Despejado,Furgoneta,Conductor,De 30 a 34 años,Hombre,,,439943.285,4479275.696,False,False
2024S002286,22/01/2024,17:15:00,CALL. OFELIA NIETO / CALL. VILLAAMIL,75,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,,,439943.285,4479275.696,False,False
2024S002287,22/01/2024,14:25:00,"CALL. LA DEL MANOJO DE ROSAS, 79",79,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,440712.115,4467297.807,False,False
2024S002287,22/01/2024,14:25:00,"CALL. LA DEL MANOJO DE ROSAS, 79",79,17,VILLAVERDE,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440712.115,4467297.807,False,False
2024S002287,22/01/2024,14:25:00,"CALL. LA DEL MANOJO DE ROSAS, 79",79,17,VILLAVERDE,Colisión fronto-lateral,Despejado,VMU eléctrico,Pasajero,De 15 a 17 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440712.115,4467297.807,False,False
2024S002288,22/01/2024,17:05:00,"AUTOV. M-30, 05NL34",05NL34,4,SALAMANCA,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444063.035,4476652.151,False,False
2024S002289,22/01/2024,17:30:00,CALL. JOSEFA VALCARCEL / CALL. GUTIERREZ CANALES,124,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Autobús,Conductor,De 50 a 54 años,Hombre,,,447717.958,4477832.668,False,False
2024S002289,22/01/2024,17:30:00,CALL. JOSEFA VALCARCEL / CALL. GUTIERREZ CANALES,124,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,,,447717.958,4477832.668,False,False
2024S002290,22/01/2024,18:50:00,"CALL. PADRE DAMIAN, 15",15,5,CHAMARTÍN,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,441750.758,4478554.153,False,False
2024S002290,22/01/2024,18:50:00,"CALL. PADRE DAMIAN, 15",15,5,CHAMARTÍN,Alcance,Despejado,Todo terreno,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,441750.758,4478554.153,False,False
2024S002291,22/01/2024,18:55:00,"CALL. PICO BALAITUS, 44",44,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,,Conductor,,,,,438901.899,4481892.065,False,False
2024S002291,22/01/2024,18:55:00,"CALL. PICO BALAITUS, 44",44,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,,Peatón,De 45 a 49 años,Hombre,,,438901.899,4481892.065,False,False
2024S002292,22/01/2024,17:50:00,"CALL. MARIANO VELA, 55",55,12,USERA,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor,De 35 a 39 años,Hombre,,,439731.327,4470456.737,False,False
2024S002292,22/01/2024,17:50:00,"CALL. MARIANO VELA, 55",55,12,USERA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,,,,,439731.327,4470456.737,False,False
2024S002293,22/01/2024,17:55:00,CALL. SIL / CALL. LEIZARAN,9,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,442119.249,4477736.744,False,False
2024S002293,22/01/2024,17:55:00,CALL. SIL / CALL. LEIZARAN,9,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,442119.249,4477736.744,False,False
2024S002293,22/01/2024,17:55:00,CALL. SIL / CALL. LEIZARAN,9,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 10 a 14 años,Mujer,14,Sin asistencia sanitaria,442119.249,4477736.744,False,False
2024S002293,22/01/2024,17:55:00,CALL. SIL / CALL. LEIZARAN,9,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 6 a 9 años,Mujer,14,Sin asistencia sanitaria,442119.249,4477736.744,False,False
2024S002294,19/01/2024,16:30:00,"CALL. LOS YEBENES, 6",6,10,LATINA,Colisión fronto-lateral,Nublado,Furgoneta,Conductor,De 45 a 49 años,Hombre,,,435873.043,4472165.325,False,False
2024S002294,19/01/2024,16:30:00,"CALL. LOS YEBENES, 6",6,10,LATINA,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 21 a 24 años,Hombre,,,435873.043,4472165.325,False,False
2024S002295,22/01/2024,17:25:00,"CALL. TORRELAGUNA, 77",77,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444349.174,4477565.699,False,False
2024S002295,22/01/2024,17:25:00,"CALL. TORRELAGUNA, 77",77,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,444349.174,4477565.699,False,False
2024S002297,22/01/2024,18:25:00,CALL. PALOMERAS / CALL. SIERRA CARBONERA,43,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,443492.121,4471166.054,False,False
2024S002297,22/01/2024,18:25:00,CALL. PALOMERAS / CALL. SIERRA CARBONERA,43,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,443492.121,4471166.054,False,False
2024S002297,22/01/2024,18:25:00,CALL. PALOMERAS / CALL. SIERRA CARBONERA,43,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443492.121,4471166.054,False,False
2024S002298,22/01/2024,15:30:00,PASEO. CASTELLANA / PLAZA. COLON,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,441433.129,4475223.148,False,False
2024S002298,22/01/2024,15:30:00,PASEO. CASTELLANA / PLAZA. COLON,1,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,441433.129,4475223.148,False,False
2024S002299,22/01/2024,19:35:00,CALL. FUENCARRAL / GTA. QUEVEDO,160,7,CHAMBERÍ,Caída,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,440285.136,4476062.81,False,False
2024S002299,22/01/2024,19:35:00,CALL. FUENCARRAL / GTA. QUEVEDO,160,7,CHAMBERÍ,Caída,Despejado,Turismo,Peatón,Más de 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440285.136,4476062.81,False,False
2024S002300,19/01/2024,16:09:00,"CALL. OLIVAR, 36",36,1,CENTRO,Colisión lateral,Lluvia débil,Furgoneta,Conductor,De 30 a 34 años,Hombre,,,440472.249,4473517.73,False,False
2024S002300,19/01/2024,16:09:00,"CALL. OLIVAR, 36",36,1,CENTRO,Colisión lateral,Lluvia débil,Furgoneta,Conductor,De 55 a 59 años,Hombre,,,440472.249,4473517.73,False,False
2024S002302,22/01/2024,19:30:00,"CALL. BRAVO MURILLO, 297",297,6,TETUÁN,Colisión lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,,440805.228,4479185.947,True,False
2024S002302,22/01/2024,19:30:00,"CALL. BRAVO MURILLO, 297",297,6,TETUÁN,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,,,440805.228,4479185.947,False,False
2024S002303,22/01/2024,17:45:00,PLAZA. ALSACIA / CALL. AQUITANIA,1,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447156.059,4474239.676,False,False
2024S002303,22/01/2024,17:45:00,PLAZA. ALSACIA / CALL. AQUITANIA,1,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,447156.059,4474239.676,False,False
2024S002304,22/01/2024,20:45:00,"CALL. VIA CARPETANA, 101",101,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,437311.418,4471843.347,True,False
2024S002304,22/01/2024,20:45:00,"CALL. VIA CARPETANA, 101",101,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,437311.418,4471843.347,False,False
2024S002305,22/01/2024,16:10:00,"AUTOV. A-6, +00600S PK6600 INCORPORACÍON SINESIO DELGADO",+00600S,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Todo terreno,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,436854.689,4478553.515,False,False
2024S002305,22/01/2024,16:10:00,"AUTOV. A-6, +00600S PK6600 INCORPORACÍON SINESIO DELGADO",+00600S,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,436854.689,4478553.515,False,False
2024S002306,21/01/2024,14:45:00,AVDA. ALBERTO ALCOCER / PASEO. LA HABANA,20,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,,,441929.116,4478905.019,False,False
2024S002306,21/01/2024,14:45:00,AVDA. ALBERTO ALCOCER / PASEO. LA HABANA,20,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Mujer,,,441929.116,4478905.019,False,False
2024S002307,22/01/2024,19:50:00,"AUTOV. M-30, 10NL70 CALZADA INTERIOR PK10.700",10NL70,2,ARGANZUELA,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,442721.486,4471675.974,False,False
2024S002307,22/01/2024,19:50:00,"AUTOV. M-30, 10NL70 CALZADA INTERIOR PK10.700",10NL70,2,ARGANZUELA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,14,Sin asistencia sanitaria,442721.486,4471675.974,False,False
2024S002307,22/01/2024,19:50:00,"AUTOV. M-30, 10NL70 CALZADA INTERIOR PK10.700",10NL70,2,ARGANZUELA,Alcance,Despejado,Turismo,Pasajero,De 70 a 74 años,Mujer,,,442721.486,4471675.974,False,False
2024S002308,22/01/2024,20:50:00,CALL. VELAZQUEZ / CALL. GOYA,33,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441960.506,4475174.348,False,False
2024S002308,22/01/2024,20:50:00,CALL. VELAZQUEZ / CALL. GOYA,33,4,SALAMANCA,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441960.506,4475174.348,False,False
2024S002309,22/01/2024,21:45:00,PLAZA. ALSACIA / CALL. AQUITANIA,1,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447166.125,4474245.38,False,False
2024S002309,22/01/2024,21:45:00,PLAZA. ALSACIA / CALL. AQUITANIA,1,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,447166.125,4474245.38,False,False
2024S002309,22/01/2024,21:45:00,PLAZA. ALSACIA / CALL. AQUITANIA,1,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,447166.125,4474245.38,False,False
2024S002310,22/01/2024,21:45:00,"AVDA. BADAJOZ, 16",16,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Camión rígido,Conductor,De 55 a 59 años,Mujer,,,444373.108,4476928.511,False,False
2024S002310,22/01/2024,21:45:00,"AVDA. BADAJOZ, 16",16,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Turismo,Conductor,De 40 a 44 años,Hombre,,,444373.108,4476928.511,False,False
2024S002310,22/01/2024,21:45:00,"AVDA. BADAJOZ, 16",16,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Turismo,Pasajero,De 35 a 39 años,Mujer,,,444373.108,4476928.511,False,False
2024S002311,22/01/2024,21:10:00,CALL. ENCOMIENDA DE PALACIOS / CALL. ARROYO FONTARRON,1,14,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445045.359,4472390.838,False,False
2024S002311,22/01/2024,21:10:00,CALL. ENCOMIENDA DE PALACIOS / CALL. ARROYO FONTARRON,1,14,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,445045.359,4472390.838,False,False
2024S002312,22/01/2024,22:30:00,CALL. VITAL AZA / CALL. LUIS RUIZ,64,15,CIUDAD LINEAL,Choque contra obstáculo fijo,,Turismo,Conductor,De 65 a 69 años,Hombre,,,445735.131,4475998.779,False,False
2024S002313,22/01/2024,21:50:00,CALL. GENERAL RICARDOS / CALL. BLASA PEREZ,98,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,438494.866,4471619.084,False,False
2024S002313,22/01/2024,21:50:00,CALL. GENERAL RICARDOS / CALL. BLASA PEREZ,98,11,CARABANCHEL,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,14,Sin asistencia sanitaria,438494.866,4471619.084,False,False
2024S002316,22/01/2024,23:35:00,"AUTOV. M-30, 32RN08",32RN08,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,443560.382,4481666.794,False,False
2024S002317,23/01/2024,0:20:00,PLAZA. CORREGIDOR SANCHO DE CORDOBA / CALL. ARROYO DE LAS PILILLAS,3,14,MORATALAZ,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444623.04,4473238.607,False,False
2024S002317,23/01/2024,0:20:00,PLAZA. CORREGIDOR SANCHO DE CORDOBA / CALL. ARROYO DE LAS PILILLAS,3,14,MORATALAZ,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,444623.04,4473238.607,False,False
2024S002317,23/01/2024,0:20:00,PLAZA. CORREGIDOR SANCHO DE CORDOBA / CALL. ARROYO DE LAS PILILLAS,3,14,MORATALAZ,Colisión lateral,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,444623.04,4473238.607,False,False
2024S002321,23/01/2024,2:45:00,"PASEO. CASTELLANA, 128",128,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441424.182,4477919.011,True,False
2024S002321,23/01/2024,2:45:00,"PASEO. CASTELLANA, 128",128,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,441424.182,4477919.011,False,False
2024S002324,23/01/2024,7:30:00,"CUSTA. SAGRADO CORAZON, 4",4,5,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,,,443194.283,4479730.233,False,False
2024S002324,23/01/2024,7:30:00,"CUSTA. SAGRADO CORAZON, 4",4,5,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,,,443194.283,4479730.233,False,False
2024S002324,23/01/2024,7:30:00,"CUSTA. SAGRADO CORAZON, 4",4,5,CHAMARTÍN,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,,,443194.283,4479730.233,False,False
2024S002325,23/01/2024,7:30:00,CALL. CARLINA / NACIONAL IV,10,10,LATINA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,436263.3,4472999.412,False,False
2024S002325,23/01/2024,7:30:00,CALL. CARLINA / NACIONAL IV,10,10,LATINA,Alcance,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,436263.3,4472999.412,False,False
2024S002326,23/01/2024,11:07:00,"AVDA. MEDITERRANEO, 30",30,3,RETIRO,Atropello a persona,Despejado,Otros vehículos con motor,Conductor,De 45 a 49 años,Mujer,2,Ingreso inferior o igual a 24 horas,442887.908,4473148.872,False,False
2024S002326,23/01/2024,11:07:00,"AVDA. MEDITERRANEO, 30",30,3,RETIRO,Atropello a persona,Despejado,Otros vehículos con motor,Peatón,De 70 a 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,442887.908,4473148.872,False,False
2024S002328,23/01/2024,7:59:00,CALLE CLARINETES CON CALLE FLAUTA-,21,10,LATINA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,435062.703,4469091.731,False,False
2024S002328,23/01/2024,7:59:00,CALLE CLARINETES CON CALLE FLAUTA-,21,10,LATINA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435062.703,4469091.731,False,False
2024S002330,23/01/2024,14:35:00,AVDA. PORTUGAL / PTA. DANTE - CASA DE CAMPO,16,10,LATINA,Solo salida de la vía,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,437054.105,4473493.609,False,False
2024S002331,23/01/2024,14:40:00,PASEO. CHOPERA / PLAZA. LEGAZPI,12,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Mujer,,,440958.841,4471446.324,False,False
2024S002331,23/01/2024,14:40:00,PASEO. CHOPERA / PLAZA. LEGAZPI,12,2,ARGANZUELA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,,,440958.841,4471446.324,False,False
2024S002332,23/01/2024,15:55:00,"CALL. AGUACATE, 18",18,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,,,436447.245,4469337.711,False,False
2024S002332,23/01/2024,15:55:00,"CALL. AGUACATE, 18",18,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,,,436447.245,4469337.711,False,False
2024S002332,23/01/2024,15:55:00,"CALL. AGUACATE, 18",18,11,CARABANCHEL,Colisión múltiple,Despejado,Turismo,Conductor,,,,,436447.245,4469337.711,False,False
2024S002333,23/01/2024,15:00:00,CALL. PRINCIPE CARLOS / CALL. OCTAVIO PAZ,17A,16,HORTALEZA,Atropello a persona,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,444534.497,4482678.992,False,False
2024S002333,23/01/2024,15:00:00,CALL. PRINCIPE CARLOS / CALL. OCTAVIO PAZ,17A,16,HORTALEZA,Atropello a persona,Despejado,Turismo,Peatón,De 45 a 49 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,444534.497,4482678.992,False,False
2024S002341,23/01/2024,16:05:00,"AVDA. COMPLUTENSE, 40",40,9,MONCLOA-ARAVACA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,438163.139,4478545.928,False,False
2024S002341,23/01/2024,16:05:00,"AVDA. COMPLUTENSE, 40",40,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 70 a 74 años,Mujer,14,Sin asistencia sanitaria,438163.139,4478545.928,False,False
2024S002385,23/01/2024,15:55:00,"CALL. FERNANDEZ DE LA HOZ, 5",5,7,CHAMBERÍ,Alcance,,Todo terreno,Conductor,De 60 a 64 años,Mujer,,,441034.372,4475843.094,False,False
2024S002385,23/01/2024,15:55:00,"CALL. FERNANDEZ DE LA HOZ, 5",5,7,CHAMBERÍ,Alcance,,Turismo,Conductor,De 35 a 39 años,Mujer,,,441034.372,4475843.094,False,False
2024S002406,23/01/2024,16:00:00,"PASEO. CASTELLANA, 200",200,5,CHAMARTÍN,Alcance,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441511.419,4479256.019,False,False
2024S002406,23/01/2024,16:00:00,"PASEO. CASTELLANA, 200",200,5,CHAMARTÍN,Alcance,Despejado,Todo terreno,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,441511.419,4479256.019,False,False
2024S002412,23/01/2024,17:25:00,"CALL. SILVANO, 3",3,16,HORTALEZA,Alcance,,Turismo,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,444902.088,4478149.986,False,False
2024S002412,23/01/2024,17:25:00,"CALL. SILVANO, 3",3,16,HORTALEZA,Alcance,,Turismo,Conductor,,,,,444902.088,4478149.986,False,False
2024S002413,23/01/2024,17:30:00,CALL. BARQUILLO / CALL. SAN MARCOS,21,1,CENTRO,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 55 a 59 años,Hombre,,,440983.67,4474731.636,False,False
2024S002413,23/01/2024,17:30:00,CALL. BARQUILLO / CALL. SAN MARCOS,21,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,,,440983.67,4474731.636,False,False
2024S002413,23/01/2024,17:30:00,CALL. BARQUILLO / CALL. SAN MARCOS,21,1,CENTRO,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 45 a 49 años,Mujer,,,440983.67,4474731.636,False,False
2024S002414,23/01/2024,14:49:00,"CTRA. CANILLAS, 44",44,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,,,444908.239,4479339.473,False,False
2024S002414,23/01/2024,14:49:00,"CTRA. CANILLAS, 44",44,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,,,,,444908.239,4479339.473,False,False
